id,label,template,placeholders,num_objects,verb_class_name,noun_class_name,start_frame,stop_frame
89107,a box falling like a rock,[Something] falling like a rock,['a box'],1,Dropping [something],box,1,51
57503,throwing box,Throwing [something],['box'],1,Dropping [something],box,1,26
71760,taking spoon,Taking [one of many similar things on the table],['spoon'],1,Picking [something] up,spoon,1,37
127202,taking a pen out of the book,Taking [something] out of [something],"['a pen', 'the book']",2,Picking [something] up,pen,1,47
144660,putting a key on a surface,Putting [something] on a surface,['a key'],1,Putting [something],key,1,31
21702,taking papers,Taking [one of many similar things on the table],['papers'],1,Picking [something] up,paper,1,34
40998,putting brush on a surface,Putting [something] on a surface,['brush'],1,Putting [something],brush,1,61
98308,lifting box with phone on it,Lifting [something] with [something] on it,"['box', 'phone']",2,Picking [something] up,box,1,50
36765,putting water bottle behind stucco box,Putting [something] behind [something],"['water bottle', 'stucco box']",2,Putting [something],bottle,1,45
216081,paper falling like a feather or paper,[Something] falling like a feather or paper,['paper'],1,Dropping [something],paper,1,37
52277,taking book from bag,Taking [something] from [somewhere],"['book', 'bag']",2,Picking [something] up,book,1,42
138180,throwing keys,Throwing [something],['keys'],1,Dropping [something],key,1,23
64301,moving color pencils up,Moving [something] up,['color pencils'],1,Picking [something] up,pencil,1,31
39769,pushing paper from left to right,Pushing [something] from left to right,['paper'],1,Moving [something] from left to right,paper,1,30
64119,"putting book that can't roll onto a slanted surface, so it stays where it is","Putting [something] that can't roll onto a slanted surface, so it stays where it is",['book'],1,Putting [something],book,1,46
78944,throwing bottle,Throwing [something],['bottle'],1,Dropping [something],bottle,1,38
38664,taking remote,Taking [one of many similar things on the table],['remote'],1,Picking [something] up,remote,1,42
16668,putting a remote control on a surface,Putting [something] on a surface,['a remote control'],1,Putting [something],remote,1,33
97197,taking markers,Taking [one of many similar things on the table],['markers'],1,Picking [something] up,marker,1,36
218474,paper falling like a feather or paper,[Something] falling like a feather or paper,['paper'],1,Dropping [something],paper,1,38
184826,putting book behind system,Putting [something] behind [something],"['book', 'system']",2,Putting [something],book,1,47
204389,pushing bottle from left to right,Pushing [something] from left to right,['bottle'],1,Moving [something] from left to right,bottle,1,40
207560,pushing marker from right to left,Pushing [something] from right to left,['marker'],1,Moving [something] from right to left,marker,1,38
2692,pushing book from left to right,Pushing [something] from left to right,['book'],1,Moving [something] from left to right,book,1,30
28969,putting a battery,Putting [something similar to other things that are already on the table],['a battery'],1,Putting [something],battery,1,31
170030,pushing marker from left to right,Pushing [something] from left to right,['marker'],1,Moving [something] from left to right,marker,1,36
29482,moving comb up,Moving [something] up,['comb'],1,Picking [something] up,comb,1,37
48224,throwing comb,Throwing [something],['comb'],1,Dropping [something],comb,1,28
40221,moving key up,Moving [something] up,['key'],1,Picking [something] up,key,1,43
191472,taking key from door,Taking [something] from [somewhere],"['key', 'door']",2,Picking [something] up,key,1,54
182650,taking a spoon out of a glass,Taking [something] out of [something],"['a spoon', 'a glass']",2,Picking [something] up,spoon,1,30
193122,putting glasses next to scissors,Putting [something] next to [something],"['glasses', 'scissors']",2,Putting [something],glasses,1,50
58272,pushing a book from left to right,Pushing [something] from left to right,['a book'],1,Moving [something] from left to right,book,1,36
91943,moving bottle up,Moving [something] up,['bottle'],1,Picking [something] up,bottle,1,49
143183,pushing color pencils from left to right,Pushing [something] from left to right,['color pencils'],1,Moving [something] from left to right,pencil,1,40
133877,lifting cup up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['cup'],1,Picking [something] up,cup,1,34
4164,lifting spoon up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['spoon'],1,Picking [something] up,spoon,1,34
193918,pushing paper from right to left,Pushing [something] from right to left,['paper'],1,Moving [something] from right to left,paper,1,33
196414,throwing glasses,Throwing [something],['glasses'],1,Dropping [something],glasses,1,38
65856,taking paper out of basket,Taking [something] out of [something],"['paper', 'basket']",2,Picking [something] up,paper,1,53
163424,lifting pencil up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['pencil'],1,Picking [something] up,pencil,1,28
51848,taking remote from table,Taking [something] from [somewhere],"['remote', 'table']",2,Picking [something] up,remote,1,29
154536,pulling a wallet from right to left,Pulling [something] from right to left,['a wallet'],1,Moving [something] from right to left,wallet,1,43
75801,taking glass,Taking [one of many similar things on the table],['glass'],1,Picking [something] up,glass,1,36
202660,pushing color pencils from left to right,Pushing [something] from left to right,['color pencils'],1,Moving [something] from left to right,pencil,1,26
121608,pushing book from right to left,Pushing [something] from right to left,['book'],1,Moving [something] from right to left,book,1,30
39108,moving remote up,Moving [something] up,['remote'],1,Picking [something] up,remote,1,31
200487,paper falling like a feather or paper,[Something] falling like a feather or paper,['paper'],1,Dropping [something],paper,1,30
194369,moving book up,Moving [something] up,['book'],1,Picking [something] up,book,1,53
54043,moving color pencils up,Moving [something] up,['color pencils'],1,Picking [something] up,pencil,1,32
106539,"putting spoon, spoon and spoon on the table","Putting [something], [something] and [something] on the table","['spoon', 'spoon', 'spoon']",3,Putting [something],spoon,1,47
58298,putting paper on a surface,Putting [something] on a surface,['paper'],1,Putting [something],paper,1,14
201324,pushing battery from left to right,Pushing [something] from left to right,['battery'],1,Moving [something] from left to right,battery,1,25
136111,throwing stapler,Throwing [something],['stapler'],1,Dropping [something],stapler,1,44
129932,putting pencil and toothbrush on the table,Putting [something] and [something] on the table,"['pencil', 'toothbrush']",2,Putting [something],pencil,1,61
33256,putting glasses on a surface,Putting [something] on a surface,['glasses'],1,Putting [something],glasses,1,33
137454,pulling scissors from left to right,Pulling [something] from left to right,['scissors'],1,Moving [something] from left to right,scissors,1,60
17047,paper falling like a feather or paper,[Something] falling like a feather or paper,['paper'],1,Dropping [something],paper,1,52
147748,taking box out of drawer,Taking [something] out of [something],"['box', 'drawer']",2,Picking [something] up,box,1,58
132156,moving color pencils up,Moving [something] up,['color pencils'],1,Picking [something] up,pencil,1,29
161672,putting brush onto book,Putting [something] onto [something],"['brush', 'book']",2,Putting [something],brush,1,38
9175,putting a glasses on a surface,Putting [something] on a surface,['a glasses'],1,Putting [something],glasses,1,41
16998,putting color pencils on a surface,Putting [something] on a surface,['color pencils'],1,Putting [something],pencil,1,27
34133,throwing pen,Throwing [something],['pen'],1,Dropping [something],pen,1,62
56461,putting markers,Putting [something similar to other things that are already on the table],['markers'],1,Putting [something],marker,1,36
19479,putting cup onto saucer,Putting [something] onto [something],"['cup', 'saucer']",2,Putting [something],cup,1,42
117968,a lighter falling like a rock,[Something] falling like a rock,['a lighter'],1,Dropping [something],lighter,1,23
87658,moving pencil up,Moving [something] up,['pencil'],1,Picking [something] up,pencil,1,33
177453,moving remote up,Moving [something] up,['remote'],1,Picking [something] up,remote,1,33
195127,taking battery out of camera cover,Taking [something] out of [something],"['battery', 'camera cover']",2,Picking [something] up,battery,1,53
184314,pushing phone from left to right,Pushing [something] from left to right,['phone'],1,Moving [something] from left to right,phone,1,30
220519,throwing color pencils,Throwing [something],['color pencils'],1,Dropping [something],pencil,1,29
